filename,status,actual_url,source_page,request_url,activity,chapter,slot,role,shot_wanted,notes,width,height,bytes
greenplanet-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Picture_of_Toucan_taken_at_green_planet.jpg/1920px-Picture_of_Toucan_taken_at_green_planet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Picture_of_Toucan_taken_at_green_planet.jpg,https://thegreenplanetdubai.com/,The Green Planet,Wandering and buying things,2,carousel · official,"a second angle — interior, or the thing itself close up",Wikimedia Commons visitor photograph by Lintophilip; exceptional close toucan portrait with rainforest context.,1920,1215,341706
greenplanet-03.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Green_Planet_Tree_%26_Bridge.jpg/1920px-Green_Planet_Tree_%26_Bridge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Green_Planet_Tree_%26_Bridge.jpg,https://www.tripadvisor.com/Search?q=The%20Green%20Planet%20City%20Walk,The Green Planet,Wandering and buying things,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Wikimedia Commons visitor photograph by WikiSilky; honest vertical interior view with visitors visible beneath the elevated walkways.,1500,2000,1182254
comptoir-01.jpg,downloaded,https://cdn.shopify.com/s/files/1/0680/4498/0444/files/gempages_507567412841808775-b93164e8-f42c-4632-8831-b00c7ecc7bda.jpg?v=1757492456,https://comptoir102.com/pages/concept-store-jumeirah-dubai,https://comptoir102.com/pages/concept-store-jumeirah-dubai,Comptoir 102,Wandering and buying things,1,hero · official,the signature wide shot,Official Comptoir 102 concept-store photograph; warm crop-safe wide interior showing the boutique's clothing racks and eclectic homewares.,2000,1331,437903
comptoir-02.jpg,downloaded,https://comptoir102.com/cdn/shop/files/gempages_507567412841808775-02008513-3834-45ac-ad21-e4ae0d4e2ea8.jpg?v=15335202795544512252,https://comptoir102.com/pages/concept-store-jumeirah-dubai,https://comptoir102.com/pages/concept-store-jumeirah-dubai,Comptoir 102,Wandering and buying things,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Comptoir 102 photograph; overhead breakfast spread adds the cafe side of the concept-store experience.,2000,1336,590814
comptoir-03.jpg,not_found,,,https://www.tripadvisor.com/Search?q=Comptoir%20102%20Jumeirah,Comptoir 102,Wandering and buying things,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",The official gallery yielded two strong differentiated venue photographs; review and social imagery did not provide a durably downloadable candid with reliable provenance.,,,
flipside-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Sonic_Boom_record_store_interior%2C_Toronto_2026.jpg/1920px-Sonic_Boom_record_store_interior%2C_Toronto_2026.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Sonic_Boom_record_store_interior,_Toronto_2026.jpg",https://unsplash.com/s/photos/record-crates%2C-hands-flicking-through-vinyl,The Flip Side,Wandering and buying things,1,hero · category,"record crates, hands flicking through vinyl",Wikimedia Commons category photograph by Chicken4War; crop-safe record-store interior with browsing customers substitutes for the venue's graphics-only official site.,1920,1280,763571
flipside-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Vinyl_collection_at_a_record_store_%28Unsplash%29.jpg/1920px-Vinyl_collection_at_a_record_store_%28Unsplash%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Vinyl_collection_at_a_record_store_(Unsplash).jpg,https://www.google.com/search?tbm=isch&q=record%20crates%2C%20hands%20flicking%20through%20vinyl%20Dubai,The Flip Side,Wandering and buying things,2,carousel · category,"record crates, hands flicking through vinyl, Dubai if possible",Wikimedia Commons category photograph by Mr Cup / Fabien Barral; tactile close view along densely packed record crates.,1920,1275,407440
theedit-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Man_examines_clothing_in_a_boutique_while_shopping_for_fashionable_attire_in_a_trendy_store_setting.jpg/1920px-Man_examines_clothing_in_a_boutique_while_shopping_for_fashionable_attire_in_a_trendy_store_setting.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Man_examines_clothing_in_a_boutique_while_shopping_for_fashionable_attire_in_a_trendy_store_setting.jpg,https://unsplash.com/s/photos/concept-store-rail%2C-styled-interior,The Edit,Wandering and buying things,1,hero · category,"concept-store rail, styled interior",Wikimedia Commons category photograph by Shixart1985; crop-safe boutique scene with a customer browsing a styled clothing rail.,1920,1277,314267
theedit-02.jpg,downloaded,https://theeditdubai.com/cdn/shop/files/WhatsApp_Image_2021-11-08_at_14.26.25_800x.jpg?v=1636367235,https://theeditdubai.com/pages/about-us,https://www.google.com/search?tbm=isch&q=concept-store%20rail%2C%20styled%20interior%20Dubai,The Edit,Wandering and buying things,2,carousel · category,"concept-store rail, styled interior, Dubai if possible",Official The Edit Dubai photograph; exact storefront entrance and landscaping provide venue-specific context distinct from the category hero.,683,1024,212515
ibnbattuta-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Ibn_Bathutha_Mall_of_Dubai.jpg/1920px-Ibn_Bathutha_Mall_of_Dubai.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Ibn_Bathutha_Mall_of_Dubai.jpg,https://www.ibnbattutamall.com/about-us,Ibn Battuta Mall,Wandering and buying things,1,hero · official,the signature wide shot,Wikimedia Commons visitor photograph by Challiyil Eswaramangalath Pavithran Vipin; dramatic crop-safe panorama of the richly decorated China Court.,1920,943,491585
ibnbattuta-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/5/59/Ibn_Battuta_Mall_on_2_June_2007_Pict_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Ibn_Battuta_Mall_on_2_June_2007_Pict_1.jpg,https://www.ibnbattutamall.com/about-us,Ibn Battuta Mall,Wandering and buying things,2,carousel · official,"a second angle — interior, or the thing itself close up",Wikimedia Commons visitor photograph by Imre Solt; quieter architectural view down another themed court.,1210,721,137190
ibnbattuta-03.jpg,not_found,,,https://www.tripadvisor.com/Search?q=Ibn%20Battuta%20Mall%20Jebel%20Ali,Ibn Battuta Mall,Wandering and buying things,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",The current official page exposes a generic promotional banner rather than an interior gallery; the attributable Commons search yielded two strong distinct courts but no third candid of comparable quality.,,,
fashionavenue-01.jpg,downloaded,https://dmassetsprodcdn.azureedge.net/assets/media/fashion-avenue/seemless-shopping.png,https://thedubaimall.com/en/fashion-avenue,https://thedubaimall.com/en/fashion-avenue,Fashion Avenue,Wandering and buying things,1,hero · official,the signature wide shot,Official Dubai Mall Fashion Avenue photograph; crop-safe interior scene with shoppers and the avenue's sculptural white architecture.,1280,808,112396
fashionavenue-02.jpg,downloaded,https://dmassetsprodcdn.azureedge.net/assets/media/fashion-avenue/fashion-avenue-hero.jpg,https://thedubaimall.com/en/fashion-avenue,https://thedubaimall.com/en/fashion-avenue,Fashion Avenue,Wandering and buying things,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Fashion Avenue campaign hero; monochrome fashion portrait supplies a distinct editorial close-up from the venue's own page.,1984,1058,221069
fashionavenue-03.jpg,not_found,,,https://www.tripadvisor.com/Search?q=Fashion%20Avenue%20Dubai%20Mall,Fashion Avenue,Wandering and buying things,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",The official page supplied two strong current images; review and social results did not yield a candid that was both durably downloadable and reliably attributable.,,,
fashiondome-01.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Mall_of_the_Emirates%2C_Dubai_%288973609608%29.jpg/1920px-Mall_of_the_Emirates%2C_Dubai_%288973609608%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Mall_of_the_Emirates,_Dubai_(8973609608).jpg",https://unsplash.com/s/photos/luxury-mall-atrium%2C-marble-and-light,Fashion Dome,Wandering and buying things,1,hero · category,"luxury mall atrium, marble and light",Wikimedia Commons visitor photograph by Fabio Achilli; exact Fashion Dome view with shoppers beneath the glass roof and a crop-safe 4:3 composition.,1920,1440,857463
fashiondome-02.jpg,downloaded,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/P1000559_%285768342895%29.jpg/1920px-P1000559_%285768342895%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:P1000559_(5768342895).jpg,https://www.google.com/search?tbm=isch&q=luxury%20mall%20atrium%2C%20marble%20and%20light%20Dubai,Fashion Dome,Wandering and buying things,2,carousel · category,"luxury mall atrium, marble and light, Dubai if possible",Wikimedia Commons visitor photograph by krebsmaus07; exact Mall of the Emirates dome and arcade in a quieter wide architectural view.,1920,1079,564068
outletvillage-01.jpg,downloaded,https://ua-intl.co/wp-content/uploads/2017/08/news6-1.jpg,https://ua-intl.co/the-outlet-village-opens-its-doors-in-dubai/,https://unsplash.com/s/photos/Tuscan-style-arcade-interior,The Outlet Village,Wandering and buying things,1,hero · category,Tuscan-style arcade interior,Exact project photograph from U+A Architecture; crop-safe wide view of the Tuscan-style indoor street beneath its glazed roof.,940,500,169162
outletvillage-02.jpg,downloaded,https://ua-intl.co/wp-content/uploads/2017/08/image45.jpg,https://ua-intl.co/the-outlet-village-opens-its-doors-in-dubai/,https://www.google.com/search?tbm=isch&q=Tuscan-style%20arcade%20interior%20Dubai,The Outlet Village,Wandering and buying things,2,carousel · category,"Tuscan-style arcade interior, Dubai if possible",Exact project photograph from U+A Architecture; close architectural study of the mall's weathered-brick facade and balcony detail.,940,593,152920
nest-01.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2026/04/Filmline-_-The-Nest-_-Architecture-_-JAN-2023-_-1-1-scaled.jpg,https://www.nara.ae/the-nest/,https://www.nara.ae/the-nest/,The Nest by Nara,Quiet and dark,1,hero · official,the signature wide shot,Official Nara photograph; crop-safe sunset overview of the low private pods settled into the reserve dunes.,2000,1292,325675
nest-02.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2026/08/WeOnIt-_-The-Nest-_-Architecture-_-FEB-2026-_-18.jpg,https://www.nara.ae/the-nest/,https://www.nara.ae/the-nest/,The Nest by Nara,Quiet and dark,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Nara photograph; warm pod interior centered on the distinctive glass roof and dune-facing lounge.,1400,788,222714
nest-03.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2026/08/Stargazing.jpg,https://www.nara.ae/the-nest/,https://www.tripadvisor.com/Search?q=The%20Nest%20by%20Nara%20Al%20Marmoom%20Reserve,The Nest by Nara,Quiet and dark,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official Nara experience photograph; guests using a telescope beneath a properly dark star field.,1600,900,94069
nest-04.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2026/08/The-Nest-by-Nara-at-Night.jpg,https://www.nara.ae/the-nest/,https://www.instagram.com/explore/tags/thenestbynara,The Nest by Nara,Quiet and dark,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official Nara night photograph; illuminated glass-roof pod in the otherwise dark desert substitutes for ephemeral social imagery.,2000,1125,331417
nest-05.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2026/08/Vlad-_-The-Nest-_-Activities-_-DEC-2023-_-2.jpg,https://www.nara.ae/the-nest/,https://www.google.com/search?tbm=isch&q=The%20Nest%20by%20Nara%20Al%20Marmoom%20Reserve%20photos,The Nest by Nara,Quiet and dark,5,carousel · any,whatever else is genuinely good,Official Nara photograph; private outdoor cinema beside a pod adds a genuinely differentiated night activity.,1600,900,155157
sonara-01.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2025/12/Sonara-Al-Wadi.webp,https://www.nara.ae/sonara-camp-dubai/,https://www.nara.ae/sonara-camp-dubai/,Sonara Camp,Quiet and dark,1,hero · official,the signature wide shot,Official Nara photograph; candlelit camp sweeping through the dunes at dusk in a crop-safe 16:10 frame.,1080,675,101494
sonara-02.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2025/12/Monn-Chiara-_-Sonara-_-Architecture-_-MAR-2025-_-3-scaled-1.jpg,https://www.nara.ae/sonara-camp-dubai/,https://www.nara.ae/sonara-camp-dubai/,Sonara Camp,Quiet and dark,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Nara photograph; elevated night view shows the full glowing dinner camp beneath a starry sky.,1334,2000,437468
sonara-03.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2024/09/Sonara-fire-show.jpg,https://www.nara.ae/sonara-camp-dubai/,https://www.tripadvisor.com/Search?q=Sonara%20Camp%20Al%20Marmoom%20Reserve,Sonara Camp,Quiet and dark,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official Nara experience photograph; close fire performer and silhouetted audience capture the camp's live evening atmosphere.,1920,1080,273103
sonara-04.jpg,downloaded,https://www.nara.ae/wp-content/uploads/2025/12/Murrindi-_-Sonara-Camp-_-Food-_-JUN-2023-_-2-scaled-1.jpg,https://www.nara.ae/sonara-camp-dubai/,https://www.instagram.com/explore/tags/sonaracamp,Sonara Camp,Quiet and dark,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official Nara food photograph; generous mezze and grilled dinner spread substitutes for non-durable social imagery.,2000,1448,542666
balloon-01.jpg,downloaded,https://www.visitdubai.com/-/media/gathercontent/poi/b/balloon-adventures/fallback-image/balloon-adventures-04.jpg?ch=1080&cw=1920&cx=0.5&cy=0.5&rev=a06aa7945b014018aadaec3537549695,https://www.visitdubai.com/places-to-visit/balloon-adventures-emirates,https://uae.heroballoonflights.com/signature-experience,Balloon over the dunes,Quiet and dark,1,hero · official,the signature wide shot,Official Visit Dubai photograph; three balloons over richly modeled golden dunes in a clean crop-safe 16:9 landscape.,1920,1080,86818
balloon-02.jpg,downloaded,https://uae.heroballoonflights.com/storage/350/Signature-Experience-Carousel-3-Desktop-min.jpg,https://uae.heroballoonflights.com/signature-experience,https://uae.heroballoonflights.com/signature-experience,Balloon over the dunes,Quiet and dark,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Hero Balloon Flights photograph; couple sharing the sunrise view from inside the basket.,800,530,48986
balloon-03.jpg,downloaded,https://uae.heroballoonflights.com/storage/352/Signature-Experience-Carousel-4-Desktop-min.jpg,https://uae.heroballoonflights.com/signature-experience,https://www.tripadvisor.com/Search?q=Balloon%20over%20the%20dunes%20Dubai%20Desert%20Conservation%20Reserve,Balloon over the dunes,Quiet and dark,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official Hero Balloon Flights photograph; close falcon encounter in the basket with a second balloon over the dunes behind.,800,530,76116
balloon-04.jpg,not_found,,,https://www.instagram.com/explore/tags/balloonoverthedunes,Balloon over the dunes,Quiet and dark,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",The current operator page and official tourism listing yielded three strong distinct exact photographs; social assets were not durably downloadable with reliable provenance.,,,
balloon-05.jpg,not_found,,,https://www.google.com/search?tbm=isch&q=Balloon%20over%20the%20dunes%20Dubai%20Desert%20Conservation%20Reserve%20photos,Balloon over the dunes,Quiet and dark,5,carousel · any,whatever else is genuinely good,Remaining official page images repeated the same basket moments or showed transfers and breakfast rather than the flight; no fifth image improved the set.,,,
mleiha-01.jpg,downloaded,https://sharjah24.ae/-/media/2021/March-2021/30/Te3.jpg,https://sharjah24.ae/en/Articles/2021/03/30/Mleiha--An-excellent-spot-for-stargazing-and-photography,https://www.discovermleiha.ae/,Mleiha stargazing,Quiet and dark,1,hero · official,the signature wide shot,Sharjah government media photograph supplied for Mleiha; crop-safe 16:9 night scene with telescope and branded guide vehicle beneath the stars.,1920,1080,486583
mleiha-02.jpg,downloaded,https://www.visitsharjah.com/media/btwfmsfx/mleiha.webp?format=jpg&width=1600&quality=95,https://www.visitsharjah.com/en/regions/central-region/mleiha/,https://www.discovermleiha.ae/,Mleiha stargazing,Quiet and dark,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Visit Sharjah destination photograph; the circular Umm an-Nar tomb and Mleiha Archaeological Centre frame the Faya landscape in a clean crop-safe exact-site view.,1600,846,445180
mleiha-03.jpg,downloaded,https://sharjah24.ae/-/media/Sharjah24/Articles/2023/August-2023/01/Stargazing.jpg?h=1080&hash=F6D83DDB2716C7E4C94D8A358836B3A0&w=1920,https://sharjah24.ae/en/Articles/2023/08/01/Special-Perseids-Meteor-Shower-Watching-Event-at-Mleiha,https://www.tripadvisor.com/Search?q=Mleiha%20stargazing%20Mleiha%2C%20Sharjah,Mleiha stargazing,Quiet and dark,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Sharjah24 government-media photograph for Mleiha's Perseids event; a guide and two guests gather around the telescope beside the branded 4x4 under the stars; a four-pixel source-border artifact was trimmed from the bottom.,1920,1076,716488
mleiha-04.jpg,not_found,,,https://www.instagram.com/explore/tags/mleihastargazing,Mleiha stargazing,Quiet and dark,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Instagram assets were not durably downloadable with exact provenance; later search results repeated the official telescope photograph or used unrelated generic night skies.,,,
talise-01.jpg,downloaded,https://cdn.jumeirah.com/api/public/content/a51e7f14c9cc462c83c5301b6177a361?v=b2ca7861,https://www.jumeirah.com/fr/article/stories/dubai/the-fascinating-details-of-talise-ottoman-spa,https://www.jumeirah.com/en/stay/dubai/jumeirah-zabeel-saray/wellness/talise-ottoman-spa,Talise Ottoman Spa,Quiet and dark,1,hero · official,the signature wide shot,Official Jumeirah editorial photograph; dramatic crop-safe pool interior with Ottoman lanterns and a guest establishes the exact spa experience.,1920,1080,201255
talise-02.jpg,downloaded,https://cdn.jumeirah.com/api/public/content/71ff99e9064c4b69923d369274e7bc11?v=19f5a0e8,https://www.jumeirah.com/fr/article/stories/dubai/the-fascinating-details-of-talise-ottoman-spa,https://www.jumeirah.com/en/stay/dubai/jumeirah-zabeel-saray/wellness/talise-ottoman-spa,Talise Ottoman Spa,Quiet and dark,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Jumeirah editorial photograph; close study of the monumental turquoise spa door and its intricate metalwork.,1920,1080,609756
talise-03.jpg,downloaded,https://cdn.jumeirah.com/api/public/content/51e05a9559564cd19b4177547505e1c0?v=c1228a1e,https://www.jumeirah.com/fr/article/stories/dubai/the-fascinating-details-of-talise-ottoman-spa,https://www.tripadvisor.com/Search?q=Talise%20Ottoman%20Spa%20Jumeirah%20Zabeel%20Saray%2C%20The%20Palm,Talise Ottoman Spa,Quiet and dark,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official Jumeirah editorial photograph illustrating a couples treatment; exact venue imagery substitutes for inaccessible review photography.,1920,1080,158251
