filename,status,actual_url,source_page,request_url,activity,chapter,slot,role,shot_wanted,notes,width,height,bytes
aya-02.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/MOKCNEFSNJBEBK7IWIVCI77YXM.jpg,https://www.thenationalnews.com/lifestyle/things-to-do/2022/12/13/inside-aya-a-new-experiential-park-in-dubai-pictures/,https://www.aya-universe.com/,AYA Universe,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",The National opening gallery; high-resolution view of visitors among AYA's illuminated wireframe spheres.,2000,1333,937227
aya-03.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/LNF2RL3RHVGMRA2VET4XSBUNMA.jpg,https://www.thenationalnews.com/lifestyle/things-to-do/2022/12/13/inside-aya-a-new-experiential-park-in-dubai-pictures/,https://www.tripadvisor.com/Search?q=AYA%20Universe%20WAFI%20City,AYA Universe,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",The National opening gallery; attributable candid of a visitor reaching into the hanging fiber-light installation.,2000,1333,904781
aya-04.jpg,not_found,,,https://www.instagram.com/explore/tags/ayauniverse,AYA Universe,Genuinely strange,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",No fourth image added: the remaining official stills were only 350px and the three selected frames already cover the venue without duplication.,,,
arte-01.jpg,downloaded,https://cdn.prod.website-files.com/66ed1e55cb2126f08c9c3164/680b1f80c68cf8234ca29be3_garden-orsay.webp,https://dubai.artemuseum.com/exhibition,https://dubai.artemuseum.com/,ARTE Museum,Genuinely strange,1,hero · official,the signature wide shot,Official ARTE Museum Dubai exhibition image; bright Musée d'Orsay Garden installation with two public visitors centered for both portrait and wide crops.,601,800,314002
arte-02.jpg,downloaded,https://cdn.prod.website-files.com/66ed1e55cb2126f08c9c3164/680b204141c9009d6df11329_waterfall.webp,https://dubai.artemuseum.com/exhibition,https://dubai.artemuseum.com/,ARTE Museum,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official ARTE Museum Dubai exhibition image; bright Waterfall Infinite installation with visitors and reflections centered for both crop modes.,600,801,285297
arte-03.jpg,downloaded,https://cdn.prod.website-files.com/66ed1e55cb2126f08c9c3164/680b1f604f41fff70d590470_romantic-thunder.webp,https://dubai.artemuseum.com/exhibition,https://www.tripadvisor.com/Search?q=ARTE%20Museum%20Dubai%20Mall,ARTE Museum,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light","Official ARTE Museum Dubai Romantic Thunder installation still; this vivid pink cloud-and-light room adds a differentiated installation view rather than duplicating the Orsay-clock or Waterfall frames, and its centered wide crop retains the focal artwork.",601,800,102966
toda-01.jpg,downloaded,https://static.tildacdn.net/tild3561-3361-4830-b333-393432646161/IMG_6343_1.jpg,https://toda.ae/,https://toda.ae/,Theatre of Digital Art,Genuinely strange,1,hero · official,the signature wide shot,Official TODA photograph; immersive blue botanical projection with centered visitor.,1680,1120,385681
toda-02.jpg,downloaded,https://static.tildacdn.net/tild6532-3666-4638-b861-356637616230/Copy_of_IMG-78.jpg,https://toda.ae/,https://toda.ae/,Theatre of Digital Art,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official TODA photograph; full auditorium and wraparound art projection.,1680,1120,354844
toda-03.jpg,downloaded,https://static.tildacdn.net/tild6132-3132-4539-a538-613738353337/3X1A61591.jpg,https://toda.ae/,https://www.tripadvisor.com/Search?q=Theatre%20of%20Digital%20Art%20Souk%20Madinat,Theatre of Digital Art,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official TODA photograph; seated visitors silhouetted against flowing projection art.,1680,1120,366606
houseofhype-01.jpg,downloaded,https://hoh-dxb-website.s3.eu-west-1.amazonaws.com/homepage/herobanner.webp,https://www.house-of-hype.com/,https://houseofhype.com/dubai/,House of Hype,Genuinely strange,1,hero · official,the signature wide shot,Official current Dubai homepage hero; 1440-pixel-wide Omnipop room with two visitors jumping inside the projection.,1440,761,138748
houseofhype-02.jpg,downloaded,https://hoh-ksa-website.s3.me-central-1.amazonaws.com/about_banner_img_8fe121b781.jpg,https://www.house-of-hype.com/about,https://houseofhype.com/dubai/,House of Hype,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official current Dubai About page asset; three visitors inside the colorful Satoshi's Laundromat experience.,1380,507,180748
houseofhype-03.jpg,downloaded,https://hoh-ksa-website.s3.me-central-1.amazonaws.com/pixel_c4b33e72db.jpg,https://www.house-of-hype.com/,https://www.tripadvisor.com/Search?q=House%20of%20Hype%20Dubai%20Mall,House of Hype,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official current Dubai experience tile; a mother and child inside Pixel are naturally centered so both faces survive the site's wide crop.,767,900,270500
chaoskarts-01.jpg,downloaded,https://chaoskarts.ae/_astro/info_image-2_glp9ok_1Hqszc.jpeg,https://chaoskarts.ae/,https://chaoskarts.ae/,Chaos Karts,Genuinely strange,1,hero · official,the signature wide shot,Official current Dubai homepage; 1176-pixel-wide driver portrait with racing projections and kart clearly visible.,1176,840,140379
chaoskarts-02.jpg,downloaded,https://chaoskarts.ae/_astro/tickets_image.d35775fc_1440w_geiitl_lliTu.webp,https://chaoskarts.ae/,https://chaoskarts.ae/,Chaos Karts,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official current homepage; motion-filled wide racing scene on the projection-mapped track.,900,600,63600
chaoskarts-03.jpg,downloaded,https://chaoskarts.ae/_astro/groups-experience-01_pnz9ec_Z2r8QUm.webp,https://chaoskarts.ae/,https://www.tripadvisor.com/Search?q=Chaos%20Karts%20Al%20Quoz,Chaos Karts,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official current group-experience image; two real visitors racing purple karts in a bright game world.,900,705,79132
chaoskarts-04.jpg,downloaded,https://chaoskarts.ae/_astro/_instafeed-2_ttbqva_qk1PX.webp,https://chaoskarts.ae/,https://www.instagram.com/explore/tags/chaoskarts,Chaos Karts,Genuinely strange,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official site's own 900×600 social-feed image; close driver-in-kart action shot under projected neon graphics.,900,600,75191
motf-01.jpg,downloaded,https://motf-p-16570672ab7e.imgix.net/94c5f22b-fa3b-46f1-a9e5-671c337a6217/Rectangle1.jpg?auto=compress%2Cformat&fit=min&fm=jpg&q=80&w=2000,https://museumofthefuture.ae/en/experience,https://museumofthefuture.ae/,Museum of the Future,Genuinely strange,1,hero · official,the signature wide shot,Official Museum of the Future image service; strong uncropped 2000-pixel-wide exterior view.,2000,1414,398812
motf-02.jpg,downloaded,https://motf-p-16570672ab7e.imgix.net/18207a0f-06dc-4868-8618-4ad76f6465c3/Level5200404.jpg?auto=compress%2Cformat&fit=min&fm=jpg&q=80&w=2000,https://museumofthefuture.ae/en/experience,https://museumofthefuture.ae/,Museum of the Future,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official experience page; abstract red illuminated interior detail at full landscape composition.,2000,1333,538771
motf-03.jpg,downloaded,https://motf-p-16570672ab7e.imgix.net/c9789689-ba5e-48fe-9d2b-893ddd12da11/MOTF-LS_5__7R10306_0008.jpg?auto=compress%2Cformat&fit=min&fm=jpg&q=80&w=2000,https://museumofthefuture.ae/en/experience,https://www.tripadvisor.com/Search?q=Museum%20of%20the%20Future%20Trade%20Centre,Museum of the Future,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official experience page; human hand engaging with a glowing interactive exhibit.,2000,1333,151531
motf-04.jpg,downloaded,https://motf-p-16570672ab7e.imgix.net/5cce3c2a-59f5-4c3b-b954-b6abb3208ba7/DSC00125-Edit.jpg?auto=compress%2Cformat&fit=min&fm=jpg&q=80&w=2000,https://museumofthefuture.ae/en/experience,https://www.instagram.com/explore/tags/museumofthefuture,Museum of the Future,Genuinely strange,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official experience page used instead of social media; expansive white calligraphic interior.,2000,1333,146583
playhouse-01.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/FSYW7HTAVA2NVU7WNAZBQP65QM.jpg,https://www.thenationalnews.com/arts-culture/art/al-quoz-creative-zone-dubai-s-newest-creative-hub-kicks-off-first-workshop-1.1208839/,https://unsplash.com/s/photos/small-black-box-theatre-stage,Courtyard Playhouse,Genuinely strange,1,hero · category,small black-box theatre stage,The National photograph credited courtesy of Courtyard Playhouse; exact 1200-pixel-wide empty auditorium and stage.,1200,800,150010
playhouse-02.jpg,downloaded,https://cloudfront-eu-central-1.images.arcpublishing.com/thenational/EIMD66Y7XHB4226WNHLXPAPHCA.jpg,https://www.thenationalnews.com/arts-culture/dubai-s-courtyard-playhouse-theatre-workshop-to-help-teenagers-improve-their-improv-1.444250,https://www.google.com/search?tbm=isch&q=small%20black-box%20theatre%20stage%20Dubai,Courtyard Playhouse,Genuinely strange,2,carousel · category,"small black-box theatre stage, Dubai if possible",The National feature photograph credited to the venue; exact stage in use during a youth improv workshop.,1024,683,90215
designweek-01.jpg,downloaded,https://www.dubaidesignweek.ae/files/cache/edfd2a1ad89e072aaba22bdb108a96ae_f18671.png,https://www.dubaidesignweek.ae/,https://www.dubaidesignweek.ae/,Dubai Design Week,Genuinely strange,1,hero · official,the signature wide shot,Official Dubai Design Week photograph; lively outdoor district at dusk with city context.,800,800,141077
designweek-02.jpg,downloaded,https://www.dubaidesignweek.ae/files/cache/03a462beb5f24a4c1c7be03b8a451df5_f20259.png,https://www.dubaidesignweek.ae/,https://www.dubaidesignweek.ae/,Dubai Design Week,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Dubai Design Week photograph; distinctive straw-clad architectural installation.,800,800,227941
designweek-03.jpg,downloaded,https://www.dubaidesignweek.ae/files/cache/0ea8d75e66bf685410f30d145cf1bde2_f18669.png,https://www.dubaidesignweek.ae/,https://www.tripadvisor.com/Search?q=Dubai%20Design%20Week%20Dubai%20Design%20District,Dubai Design Week,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official event photograph; overhead communal table with visitors in frame.,800,800,140647
designweek-04.jpg,downloaded,https://www.dubaidesignweek.ae/files/cache/681f461322d5dd47cad2ca766bcb39b7_f18668.png,https://www.dubaidesignweek.ae/,https://www.instagram.com/explore/tags/dubaidesignweek,Dubai Design Week,Genuinely strange,4,carousel · candid,"something from the venue's own Instagram, or a tagged post",Official event site used instead of Instagram; busy interior exhibition crowd.,800,800,118768
downtowndesign-01.jpg,downloaded,https://cdn.prod.website-files.com/67c1846684b4b08dc5bda767/698d7dd5ac3bc384e7fa5b39_Screenshot%202026-02-12%20at%2011.14.14%20AM.png,https://www.downtowndesign.com/,https://www.downtowndesign.com/,Downtown Design,Genuinely strange,1,hero · official,the signature wide shot,Official event site photograph; busy exhibition pavilion with visitors and furniture in frame.,1394,1098,236998
downtowndesign-02.jpg,downloaded,https://cdn.prod.website-files.com/67c1846684b4b08dc5bda767/698d7d19f27859054375189e_Screenshot%202026-02-12%20at%2011.11.07%20AM.png,https://www.downtowndesign.com/,https://www.downtowndesign.com/,Downtown Design,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official event site photograph; sculptural bathroom installation gives a clean design-detail angle.,1304,1376,431400
downtowndesign-03.jpg,downloaded,https://cdn.prod.website-files.com/67c1846684b4b08dc5bda767/698d7e505a589fa6054c2966_Screenshot%202026-02-12%20at%2011.16.19%20AM.png,https://www.downtowndesign.com/,https://www.tripadvisor.com/Search?q=Downtown%20Design%20Dubai%20Design%20District,Downtown Design,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official event site photograph; visitor approach to the landscaped Downtown Design entrance.,1072,1092,175590
alwasl-01.jpg,downloaded,https://www.smithgill.com/media/images/project_images/1058/al_wasl_18.jpg,https://www.smithgill.com/work/al_wasl_plaza/,https://www.google.com/search?tbm=isch&q=Al%20Wasl%20Plaza%20projections%20Dubai,Al Wasl Plaza projections,Genuinely strange,1,hero · official,the signature wide shot,Official architect project gallery; 1800-pixel-wide interior projection show with a packed audience.,1800,1201,813596
alwasl-02.jpg,downloaded,https://www.smithgill.com/media/images/project_images/1058/al_wasl_10.jpg,https://www.smithgill.com/work/al_wasl_plaza/,https://www.google.com/search?tbm=isch&q=Al%20Wasl%20Plaza%20projections%20Dubai,Al Wasl Plaza projections,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official architect gallery; aerial night view of the dome fully illuminated by a pink projection.,1500,1125,430168
alwasl-03.jpg,downloaded,https://www.smithgill.com/media/images/project_images/1058/al_wasl_22.jpg,https://www.smithgill.com/work/al_wasl_plaza/,https://www.tripadvisor.com/Search?q=Al%20Wasl%20Plaza%20projections%20Expo%20City,Al Wasl Plaza projections,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official architect gallery; audience-level purple projection and live-show scene with people in frame.,1800,1350,644393
lepetitchef-01.jpg,downloaded,https://www.lepetitchef.com/assets/venues/lpc6/hero-poster.webp,https://www.lepetitchef.com/en/dubai,https://lepetitchef.com/,Le Petit Chef,Genuinely strange,1,hero · official,the signature wide shot,Official current Dubai page hero; clean 1600×900 frame of guests reacting to the table projection.,1600,900,210072
lepetitchef-02.jpg,downloaded,https://www.lepetitchef.com/assets/venues/nashville/impression-1.webp,https://www.lepetitchef.com/en/dubai,https://lepetitchef.com/,Le Petit Chef,Genuinely strange,2,carousel · official,"a second angle — interior, or the thing itself close up",Official global show photograph served on the Dubai page; two diners watching the animated plates.,2000,1333,251299
lepetitchef-03.jpg,downloaded,https://www.lepetitchef.com/assets/venues/nashville/gallery-4.webp,https://www.lepetitchef.com/en/dubai,https://www.tripadvisor.com/Search?q=Le%20Petit%20Chef%20Various%20hotels,Le Petit Chef,Genuinely strange,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official global show photograph served on the Dubai page; overhead view of the miniature chef projected beside a guest's plate.,2000,1333,261389
dits-01.jpg,downloaded,https://dinnerinthesky.ae/storage/32/responsive-images/top-activities-to-do-dubai-weekend-%283240%29___display_3240_2160.jpg,https://dinnerinthesky.ae/,https://dinnerinthesky.ae/,Dinner in the Sky,Long dinners,1,hero · official,the signature wide shot,Official Dinner in the Sky photograph; platform suspended high against Dubai Marina skyline.,2000,1333,311990
dits-02.jpg,downloaded,https://dinnerinthesky.ae/storage/40/responsive-images/group-activity-to-do-dubai-%283240%29___display_3240_2160.jpg,https://dinnerinthesky.ae/our-gallery,https://dinnerinthesky.ae/,Dinner in the Sky,Long dinners,2,carousel · official,"a second angle — interior, or the thing itself close up",Official gallery photograph; diners seated as the platform begins its lift.,2000,1333,360334
dits-03.jpg,downloaded,https://dinnerinthesky.ae/storage/2/responsive-images/dinner-in-the-sky-lunch-session-2___display_1080_1350.jpg,https://dinnerinthesky.ae/,https://www.tripadvisor.com/Search?q=Dinner%20in%20the%20Sky%20Al%20Sufouh,Dinner in the Sky,Long dinners,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official site candid; guest dining at the suspended table with open-air context.,1080,1350,256569
sevenpaintings-01.jpg,downloaded,https://static.wixstatic.com/media/225efc_078b36e1bf7a4e3ea20fe8cfa8475155~mv2.jpg,https://www.dinnertales.com/,https://www.dinnertales.com/,Seven Paintings,Long dinners,1,hero · official,the signature wide shot,Official Dinner Tales photograph; two diners framed by the Mona Lisa projection and illuminated table.,1687,1125,186747
sevenpaintings-02.jpg,downloaded,https://static.wixstatic.com/media/225efc_8a6edcf0752743feb94bf5ef1af62fbc~mv2.jpg,https://www.dinnertales.com/dubaisevenpaintings,https://www.dinnertales.com/,Seven Paintings,Long dinners,2,carousel · official,"a second angle — interior, or the thing itself close up",Official Seven Paintings page; sunflower table projection with hands-on paintbrush props.,1277,958,254444
sevenpaintings-03.jpg,downloaded,https://static.wixstatic.com/media/225efc_d318280e1fce42f8a0fe0fc569dcc5d4~mv2.jpeg,https://www.dinnertales.com/dubaisevenpaintings,https://www.tripadvisor.com/Search?q=Seven%20Paintings%20Business%20Bay,Seven Paintings,Long dinners,3,carousel · candid,"a real visitor photo — people in frame, imperfect light",Official Seven Paintings page; candid dark-room view down the long projection-mapped dining table.,1200,1600,169066
